31570160,潮汕记100元代金券,潮汕记生鲜牛肉火锅(东大街店),1149,88,100,【郑州市管城区紫荆山路与东大街交叉口向西150米路南】【郑州市金水区索凌路与国基路交叉口向南200米路西】【郑州市金水区花园路与红专路交叉口向西250米路南】【郑州市金水区优胜北路与健康路交叉口向西50米路北】【郑州市巩义市桐本路与新兴路交叉口向北300米路东（锦豪园商住区向东100米路北）】【郑州市管城区城东路与商城路交叉口向南300米路西】
3966762,火盆景麻辣鱼100元代金券,火盆景麻辣鱼,503,88,100,【郑州市荥阳市其他索河路和三公路交叉口向西50米路北银海中央广场】
39657197,溱水鱼庄6人餐,溱水鱼庄(新郑店),18,199,300,【郑州市新郑市渔夫子路中段232号】
39656984,溱水鱼庄4人餐,溱水鱼庄(新郑店),12,168,236,【郑州市新郑市渔夫子路中段232号】
39657328,溱水鱼庄8人餐,溱水鱼庄(新郑店),3,298,402,【郑州市新郑市渔夫子路中段232号】
38112401,炉鱼店海鲈鱼2至3人餐,炉鱼,4,98,132,【郑州市新郑市龙湖镇双湖大道高坡岩市场西二街北段10米处】
38112594,炉鱼100元代金券,炉鱼,3,79,100,【郑州市新郑市龙湖镇双湖大道高坡岩市场西二街北段10米处】
38112474,炉鱼店湄公鱼套餐,炉鱼,0,106,143,【郑州市新郑市龙湖镇双湖大道高坡岩市场西二街北段10米处】
38112531,5人餐！免费停车，免费WiFi！,炉鱼,4,118,168,【郑州市新郑市龙湖镇双湖大道高坡岩市场西二街北段10米处】
38112432,炉鱼店巴沙鱼3至4人餐,炉鱼,1,108,145,【郑州市新郑市龙湖镇双湖大道高坡岩市场西二街北段10米处】
7934929,泰鱼100元代金券,泰鱼(裕华广场店),636,78,100,【郑州市惠济区三全路长兴路西北角裕华广场】
8306208,3-4人餐！店内提供免费WiFi！,泰鱼(裕华广场店),1034,139,214.4,【郑州市惠济区三全路长兴路西北角裕华广场】
38724481,泰鱼2至3人餐,泰鱼(裕华广场店),24,98,149.4,【郑州市惠济区三全路长兴路西北角裕华广场】
10128193,潮港大虾双人套餐,潮港大虾(雪花街店),1004,85,97,【郑州市新密市其他雪花街与祥云街交叉口向西20米路北】
36589219,100元代金券,潮港大虾(雪花街店),546,85,100,【郑州市新密市其他雪花街与祥云街交叉口向西20米路北】
31712802,139元3-4人服务,潮港大虾(雪花街店),235,139,187,【郑州市新密市其他雪花街与祥云街交叉口向西20米路北】
30943589,3人餐！免费停车，免费WiFi！,潮港大虾(雪花街店),455,98,131,【郑州市新密市其他雪花街与祥云街交叉口向西20米路北】
39561909,渔夫岛烤鱼2到3人餐,渔夫岛烤鱼(福佑路店),69,0,0,【郑州市登封市迎仙公园福佑路与少林大道交叉口向北20米路西】
39562031,渔夫岛烤鱼6到8人餐,渔夫岛烤鱼(福佑路店),17,0,0,【郑州市登封市迎仙公园福佑路与少林大道交叉口向北20米路西】
39561967,福佑路店4人餐！免费停车，免费WiFi！,渔夫岛烤鱼(福佑路店),46,0,0,【郑州市登封市迎仙公园福佑路与少林大道交叉口向北20米路西】
31795470,渔夫岛烤鱼100元代金券,渔夫岛烤鱼(福佑路店),167,0,0,【郑州市登封市迎仙公园福佑路与少林大道交叉口向北20米路西】
41062253,100元代金券,玉水明沙火锅串串,0,88,100,【郑州市新密市青屏办事处青屏大街609号】
38534613,牛公馆4至5人餐,牛公馆生鲜牛肉火锅(政通路店),5,268,327,【郑州市中原区政通路与大学路交叉口向东100米路南】
38133196,3人餐！免费WiFi！,热波特(惠济万达店),2,118,142,【郑州市中牟县郑开大道与S223省道交叉口东北角奥特莱斯购物广场2层】【郑州市惠济区文化北路与开元路向西150米路北惠济万达5楼】
36125709,热波特100元代金券,热波特(惠济万达店),0,90,100,【郑州市中牟县郑开大道与S223省道交叉口东北角奥特莱斯购物广场2层】【郑州市惠济区文化北路与开元路向西150米路北惠济万达5楼】
38243352,王婆大虾2-3人餐,王婆大虾(万科城店),34,98,122,【郑州市管城区中州大道与航海东路交叉口富田太阳城东方美食街向北150米路西（启元国际小学对面）】【郑州市中原区兴华北街与桃源路交叉口北30米路西】【郑州市惠济区英才街与桂圆南街加叉口向西320米路北】【郑州市金水区国基路与园田路交叉口北500米路东（园田路与宏达路交叉口向北20米路东）】【郑州市新郑市龙湖镇双湖大道检察官学院东行300米路北（高坡岩村第一排中街路西二楼）】【郑州市管城区航海东路与豫英路交叉口向西30米路北（如家快捷酒店东面）】【郑州市管城区郑尉路阳光城小区五号院西门】【郑州市其他姚桥路与博学路交叉口向北100米路东（万莱国际向北100米）】【郑州市管城区南台路橡树玫瑰城53号楼商铺8号（张仲景大药房南侧）】【郑州市中牟县琴台街与郑港七路交叉口南300米路东】【郑州市中牟县郑港七路郑港四街交叉口向东150米路南】【郑州市新郑市人民路与渔夫子路交叉口（西亚斯欧洲商业街对面）】【郑州市中原区高新区科学大道与腊梅路交叉口向南50米路西】【郑州市中原区颍河路前进路交叉口西南角（春光早餐南侧义乌小商品超市入口旁）】【郑州市新郑市辛店镇轩辕路顶好家具广场对面】【郑州市荥阳市其他塔山路与演武路交叉口向北200米路东】【郑州市新郑市米兰小镇向南100米路东腾飞网络会所对面】【郑州市二七区陇海东路和布厂街交叉口向东50米路南（豫泰商厦东50米路南）】【郑州市金水区黄河路文化路交叉口向南10米路东】【郑州市金水区北环路与索凌路交叉口北20米路西】【郑州市荥阳市工业路与康泰路交叉口向西200米路北】【郑州市中牟县郑港七路46号豫康东门工商银行正对面】【郑州市中牟县商都大道与东风路交叉口向东10米路南】【郑州市管城区经北五路第一大街交叉口向西50米路南】【郑州市金水区通泰路与商都路向南400米路西（正弘山东门口）】【郑州市金水区花园路丰产路向西100米路南二楼（耀军烩面旁）】【郑州市新郑市薛店府前街与世纪大道交叉口向西20米】【郑州市金水区南阳路与岗杜北街交叉口向南120米路西（中亨花园2号院小区门口）】【郑州市二七区南三环连云路向南150米路东（佛岗小学对面）】【郑州市金水区博颂路与索凌路交叉口向东200米路北（博颂路38号）】【郑州市二七区航海东路连云路向南300米路西邱砦小学东门旁】【郑州市中原区紫竹路68号万科城商业街一层】【郑州市登封市迎仙公园崇高路与崇福路交叉口向东50米路北】【郑州市新郑市人民路168号郑州大学西亚斯行政楼东侧2号铺】【郑州市中牟县好又多超市向北150米路东】【郑州市中牟县郑港七路与琴台街交叉口向南200米路东】【郑州市金水区郑汴路与建业路交叉口向北50米路东美食街（成龙影视城后街）】【郑州市金水区南阳路与金水路交叉口向北300米桥头路东（丹尼斯斜对面）】【郑州市金水区东风路文化路交叉口向西50米路南】【郑州市金水区东风路南阳路交叉口向南200米路西（富田丽景东门南隔壁）】【郑州市金水区文化路与北三环交叉口向南20米路东瀚海北金4楼】【郑州市二七区人民路与西大街交叉口二七塔向东50米路南尚潮汇主题餐厅3楼（二七塔向东100米路南）】【郑州市金水区未来路与商城路交叉口向北200米路东首座国际公寓西门右侧】【郑州市二七区二七路28号金运来美食城负一楼王婆大虾】【郑州市管城区紫荆山路与硝滩街交叉口向北20米路东】【郑州市金水区东风路与信息学院路西北角食尚源美食广场二楼】【郑州市二七区大同路与德化步行商业街交叉口向西100米路北】【郑州市新郑市烟厂大街与渔夫子路向东150米路北】【郑州市上街区淮阳路与中心路交叉口东50米路南】【郑州市巩义市回郭镇人民路北罗中国石化加油站东30米路南】
38244184,6人餐！免费WiFi！,王婆大虾(万科城店),6,198,224,【郑州市管城区中州大道与航海东路交叉口富田太阳城东方美食街向北150米路西（启元国际小学对面）】【郑州市中原区兴华北街与桃源路交叉口北30米路西】【郑州市惠济区英才街与桂圆南街加叉口向西320米路北】【郑州市金水区国基路与园田路交叉口北500米路东（园田路与宏达路交叉口向北20米路东）】【郑州市新郑市龙湖镇双湖大道检察官学院东行300米路北（高坡岩村第一排中街路西二楼）】【郑州市管城区航海东路与豫英路交叉口向西30米路北（如家快捷酒店东面）】【郑州市管城区郑尉路阳光城小区五号院西门】【郑州市其他姚桥路与博学路交叉口向北100米路东（万莱国际向北100米）】【郑州市管城区南台路橡树玫瑰城53号楼商铺8号（张仲景大药房南侧）】【郑州市中牟县琴台街与郑港七路交叉口南300米路东】【郑州市中牟县郑港七路郑港四街交叉口向东150米路南】【郑州市新郑市人民路与渔夫子路交叉口（西亚斯欧洲商业街对面）】【郑州市中原区高新区科学大道与腊梅路交叉口向南50米路西】【郑州市中原区颍河路前进路交叉口西南角（春光早餐南侧义乌小商品超市入口旁）】【郑州市新郑市辛店镇轩辕路顶好家具广场对面】【郑州市荥阳市其他塔山路与演武路交叉口向北200米路东】【郑州市新郑市米兰小镇向南100米路东腾飞网络会所对面】【郑州市二七区陇海东路和布厂街交叉口向东50米路南（豫泰商厦东50米路南）】【郑州市金水区黄河路文化路交叉口向南10米路东】【郑州市金水区北环路与索凌路交叉口北20米路西】【郑州市荥阳市工业路与康泰路交叉口向西200米路北】【郑州市中牟县郑港七路46号豫康东门工商银行正对面】【郑州市中牟县商都大道与东风路交叉口向东10米路南】【郑州市管城区经北五路第一大街交叉口向西50米路南】【郑州市金水区通泰路与商都路向南400米路西（正弘山东门口）】【郑州市金水区花园路丰产路向西100米路南二楼（耀军烩面旁）】【郑州市新郑市薛店府前街与世纪大道交叉口向西20米】【郑州市金水区南阳路与岗杜北街交叉口向南120米路西（中亨花园2号院小区门口）】【郑州市二七区南三环连云路向南150米路东（佛岗小学对面）】【郑州市金水区博颂路与索凌路交叉口向东200米路北（博颂路38号）】【郑州市二七区航海东路连云路向南300米路西邱砦小学东门旁】【郑州市中原区紫竹路68号万科城商业街一层】【郑州市登封市迎仙公园崇高路与崇福路交叉口向东50米路北】【郑州市新郑市人民路168号郑州大学西亚斯行政楼东侧2号铺】【郑州市中牟县好又多超市向北150米路东】【郑州市中牟县郑港七路与琴台街交叉口向南200米路东】【郑州市金水区郑汴路与建业路交叉口向北50米路东美食街（成龙影视城后街）】【郑州市金水区南阳路与金水路交叉口向北300米桥头路东（丹尼斯斜对面）】【郑州市金水区东风路文化路交叉口向西50米路南】【郑州市金水区东风路南阳路交叉口向南200米路西（富田丽景东门南隔壁）】【郑州市金水区文化路与北三环交叉口向南20米路东瀚海北金4楼】【郑州市二七区人民路与西大街交叉口二七塔向东50米路南尚潮汇主题餐厅3楼（二七塔向东100米路南）】【郑州市金水区未来路与商城路交叉口向北200米路东首座国际公寓西门右侧】【郑州市二七区二七路28号金运来美食城负一楼王婆大虾】【郑州市管城区紫荆山路与硝滩街交叉口向北20米路东】【郑州市金水区东风路与信息学院路西北角食尚源美食广场二楼】【郑州市二七区大同路与德化步行商业街交叉口向西100米路北】【郑州市新郑市烟厂大街与渔夫子路向东150米路北】【郑州市上街区淮阳路与中心路交叉口东50米路南】【郑州市巩义市回郭镇人民路北罗中国石化加油站东30米路南】
38396936,火焰醉鹅精美4-5人餐,烧鹅海鲜火焰醉鹅(华南城店),1,158,212,【郑州市新郑市龙湖镇华南城一路北侧中央公园7号楼2单元1-2层104】
12081009,焖滋捞味100元代金券,焖滋捞味,22,88,100,【郑州市其他龙子湖南路华北水利水电北门向东100米路北】
30217621,犇羴鱻火锅城2到3人套餐,犇羴鱻火锅城,6,48,66,【郑州市荥阳市织机路与荥运路交叉口往北50米路东】
13229269,王婆大虾美味4人餐,王婆大虾(南阳路总店),267,98,141,【郑州市管城区中州大道与航海东路交叉口富田太阳城东方美食街向北150米路西（启元国际小学对面）】【郑州市中原区兴华北街与桃源路交叉口北30米路西】【郑州市惠济区英才街与桂圆南街加叉口向西320米路北】【郑州市金水区国基路与园田路交叉口北500米路东（园田路与宏达路交叉口向北20米路东）】【郑州市新郑市龙湖镇双湖大道检察官学院东行300米路北（高坡岩村第一排中街路西二楼）】【郑州市管城区航海东路与豫英路交叉口向西30米路北（如家快捷酒店东面）】【郑州市管城区郑尉路阳光城小区五号院西门】【郑州市其他姚桥路与博学路交叉口向北100米路东（万莱国际向北100米）】【郑州市管城区南台路橡树玫瑰城53号楼商铺8号（张仲景大药房南侧）】【郑州市中牟县琴台街与郑港七路交叉口南300米路东】【郑州市中牟县郑港七路郑港四街交叉口向东150米路南】【郑州市新郑市人民路与渔夫子路交叉口（西亚斯欧洲商业街对面）】【郑州市中原区高新区科学大道与腊梅路交叉口向南50米路西】【郑州市中原区颍河路前进路交叉口西南角（春光早餐南侧义乌小商品超市入口旁）】【郑州市新郑市辛店镇轩辕路顶好家具广场对面】【郑州市荥阳市其他塔山路与演武路交叉口向北200米路东】【郑州市新郑市米兰小镇向南100米路东腾飞网络会所对面】【郑州市二七区陇海东路和布厂街交叉口向东50米路南（豫泰商厦东50米路南）】【郑州市金水区黄河路文化路交叉口向南10米路东】【郑州市金水区北环路与索凌路交叉口北20米路西】【郑州市荥阳市工业路与康泰路交叉口向西200米路北】【郑州市中牟县郑港七路46号豫康东门工商银行正对面】【郑州市中牟县商都大道与东风路交叉口向东10米路南】【郑州市管城区经北五路第一大街交叉口向西50米路南】【郑州市金水区通泰路与商都路向南400米路西（正弘山东门口）】【郑州市金水区花园路丰产路向西100米路南二楼（耀军烩面旁）】【郑州市新郑市薛店府前街与世纪大道交叉口向西20米】【郑州市金水区南阳路与岗杜北街交叉口向南120米路西（中亨花园2号院小区门口）】【郑州市二七区南三环连云路向南150米路东（佛岗小学对面）】【郑州市金水区博颂路与索凌路交叉口向东200米路北（博颂路38号）】【郑州市二七区航海东路连云路向南300米路西邱砦小学东门旁】【郑州市中原区紫竹路68号万科城商业街一层】【郑州市登封市迎仙公园崇高路与崇福路交叉口向东50米路北】【郑州市新郑市人民路168号郑州大学西亚斯行政楼东侧2号铺】【郑州市中牟县好又多超市向北150米路东】【郑州市中牟县郑港七路与琴台街交叉口向南200米路东】【郑州市金水区郑汴路与建业路交叉口向北50米路东美食街（成龙影视城后街）】【郑州市金水区南阳路与金水路交叉口向北300米桥头路东（丹尼斯斜对面）】【郑州市金水区东风路文化路交叉口向西50米路南】【郑州市金水区东风路南阳路交叉口向南200米路西（富田丽景东门南隔壁）】【郑州市金水区文化路与北三环交叉口向南20米路东瀚海北金4楼】【郑州市二七区人民路与西大街交叉口二七塔向东50米路南尚潮汇主题餐厅3楼（二七塔向东100米路南）】【郑州市金水区未来路与商城路交叉口向北200米路东首座国际公寓西门右侧】【郑州市二七区二七路28号金运来美食城负一楼王婆大虾】【郑州市管城区紫荆山路与硝滩街交叉口向北20米路东】【郑州市金水区东风路与信息学院路西北角食尚源美食广场二楼】【郑州市二七区大同路与德化步行商业街交叉口向西100米路北】【郑州市新郑市烟厂大街与渔夫子路向东150米路北】【郑州市上街区淮阳路与中心路交叉口东50米路南】【郑州市巩义市回郭镇人民路北罗中国石化加油站东30米路南】
13229546,王婆大虾美味6人餐,王婆大虾(南阳路总店),106,156,217,【郑州市管城区中州大道与航海东路交叉口富田太阳城东方美食街向北150米路西（启元国际小学对面）】【郑州市中原区兴华北街与桃源路交叉口北30米路西】【郑州市惠济区英才街与桂圆南街加叉口向西320米路北】【郑州市金水区国基路与园田路交叉口北500米路东（园田路与宏达路交叉口向北20米路东）】【郑州市新郑市龙湖镇双湖大道检察官学院东行300米路北（高坡岩村第一排中街路西二楼）】【郑州市管城区航海东路与豫英路交叉口向西30米路北（如家快捷酒店东面）】【郑州市管城区郑尉路阳光城小区五号院西门】【郑州市其他姚桥路与博学路交叉口向北100米路东（万莱国际向北100米）】【郑州市管城区南台路橡树玫瑰城53号楼商铺8号（张仲景大药房南侧）】【郑州市中牟县琴台街与郑港七路交叉口南300米路东】【郑州市中牟县郑港七路郑港四街交叉口向东150米路南】【郑州市新郑市人民路与渔夫子路交叉口（西亚斯欧洲商业街对面）】【郑州市中原区高新区科学大道与腊梅路交叉口向南50米路西】【郑州市中原区颍河路前进路交叉口西南角（春光早餐南侧义乌小商品超市入口旁）】【郑州市新郑市辛店镇轩辕路顶好家具广场对面】【郑州市荥阳市其他塔山路与演武路交叉口向北200米路东】【郑州市新郑市米兰小镇向南100米路东腾飞网络会所对面】【郑州市二七区陇海东路和布厂街交叉口向东50米路南（豫泰商厦东50米路南）】【郑州市金水区黄河路文化路交叉口向南10米路东】【郑州市金水区北环路与索凌路交叉口北20米路西】【郑州市荥阳市工业路与康泰路交叉口向西200米路北】【郑州市中牟县郑港七路46号豫康东门工商银行正对面】【郑州市中牟县商都大道与东风路交叉口向东10米路南】【郑州市管城区经北五路第一大街交叉口向西50米路南】【郑州市金水区通泰路与商都路向南400米路西（正弘山东门口）】【郑州市金水区花园路丰产路向西100米路南二楼（耀军烩面旁）】【郑州市新郑市薛店府前街与世纪大道交叉口向西20米】【郑州市金水区南阳路与岗杜北街交叉口向南120米路西（中亨花园2号院小区门口）】【郑州市二七区南三环连云路向南150米路东（佛岗小学对面）】【郑州市金水区博颂路与索凌路交叉口向东200米路北（博颂路38号）】【郑州市二七区航海东路连云路向南300米路西邱砦小学东门旁】【郑州市中原区紫竹路68号万科城商业街一层】【郑州市登封市迎仙公园崇高路与崇福路交叉口向东50米路北】【郑州市新郑市人民路168号郑州大学西亚斯行政楼东侧2号铺】【郑州市中牟县好又多超市向北150米路东】【郑州市中牟县郑港七路与琴台街交叉口向南200米路东】【郑州市金水区郑汴路与建业路交叉口向北50米路东美食街（成龙影视城后街）】【郑州市金水区南阳路与金水路交叉口向北300米桥头路东（丹尼斯斜对面）】【郑州市金水区东风路文化路交叉口向西50米路南】【郑州市金水区东风路南阳路交叉口向南200米路西（富田丽景东门南隔壁）】【郑州市金水区文化路与北三环交叉口向南20米路东瀚海北金4楼】【郑州市二七区人民路与西大街交叉口二七塔向东50米路南尚潮汇主题餐厅3楼（二七塔向东100米路南）】【郑州市金水区未来路与商城路交叉口向北200米路东首座国际公寓西门右侧】【郑州市二七区二七路28号金运来美食城负一楼王婆大虾】【郑州市管城区紫荆山路与硝滩街交叉口向北20米路东】【郑州市金水区东风路与信息学院路西北角食尚源美食广场二楼】【郑州市二七区大同路与德化步行商业街交叉口向西100米路北】【郑州市新郑市烟厂大街与渔夫子路向东150米路北】【郑州市上街区淮阳路与中心路交叉口东50米路南】【郑州市巩义市回郭镇人民路北罗中国石化加油站东30米路南】
34700467,王婆大虾美味2人餐,王婆大虾(南阳路总店),157,78,101,【郑州市管城区中州大道与航海东路交叉口富田太阳城东方美食街向北150米路西（启元国际小学对面）】【郑州市中原区兴华北街与桃源路交叉口北30米路西】【郑州市惠济区英才街与桂圆南街加叉口向西320米路北】【郑州市金水区国基路与园田路交叉口北500米路东（园田路与宏达路交叉口向北20米路东）】【郑州市新郑市龙湖镇双湖大道检察官学院东行300米路北（高坡岩村第一排中街路西二楼）】【郑州市管城区航海东路与豫英路交叉口向西30米路北（如家快捷酒店东面）】【郑州市管城区郑尉路阳光城小区五号院西门】【郑州市其他姚桥路与博学路交叉口向北100米路东（万莱国际向北100米）】【郑州市管城区南台路橡树玫瑰城53号楼商铺8号（张仲景大药房南侧）】【郑州市中牟县琴台街与郑港七路交叉口南300米路东】【郑州市中牟县郑港七路郑港四街交叉口向东150米路南】【郑州市新郑市人民路与渔夫子路交叉口（西亚斯欧洲商业街对面）】【郑州市中原区高新区科学大道与腊梅路交叉口向南50米路西】【郑州市中原区颍河路前进路交叉口西南角（春光早餐南侧义乌小商品超市入口旁）】【郑州市新郑市辛店镇轩辕路顶好家具广场对面】【郑州市荥阳市其他塔山路与演武路交叉口向北200米路东】【郑州市新郑市米兰小镇向南100米路东腾飞网络会所对面】【郑州市二七区陇海东路和布厂街交叉口向东50米路南（豫泰商厦东50米路南）】【郑州市金水区黄河路文化路交叉口向南10米路东】【郑州市金水区北环路与索凌路交叉口北20米路西】【郑州市荥阳市工业路与康泰路交叉口向西200米路北】【郑州市中牟县郑港七路46号豫康东门工商银行正对面】【郑州市中牟县商都大道与东风路交叉口向东10米路南】【郑州市管城区经北五路第一大街交叉口向西50米路南】【郑州市金水区通泰路与商都路向南400米路西（正弘山东门口）】【郑州市金水区花园路丰产路向西100米路南二楼（耀军烩面旁）】【郑州市新郑市薛店府前街与世纪大道交叉口向西20米】【郑州市金水区南阳路与岗杜北街交叉口向南120米路西（中亨花园2号院小区门口）】【郑州市二七区南三环连云路向南150米路东（佛岗小学对面）】【郑州市金水区博颂路与索凌路交叉口向东200米路北（博颂路38号）】【郑州市二七区航海东路连云路向南300米路西邱砦小学东门旁】【郑州市中原区紫竹路68号万科城商业街一层】【郑州市登封市迎仙公园崇高路与崇福路交叉口向东50米路北】【郑州市新郑市人民路168号郑州大学西亚斯行政楼东侧2号铺】【郑州市中牟县好又多超市向北150米路东】【郑州市中牟县郑港七路与琴台街交叉口向南200米路东】【郑州市金水区郑汴路与建业路交叉口向北50米路东美食街（成龙影视城后街）】【郑州市金水区南阳路与金水路交叉口向北300米桥头路东（丹尼斯斜对面）】【郑州市金水区东风路文化路交叉口向西50米路南】【郑州市金水区东风路南阳路交叉口向南200米路西（富田丽景东门南隔壁）】【郑州市金水区文化路与北三环交叉口向南20米路东瀚海北金4楼】【郑州市二七区人民路与西大街交叉口二七塔向东50米路南尚潮汇主题餐厅3楼（二七塔向东100米路南）】【郑州市金水区未来路与商城路交叉口向北200米路东首座国际公寓西门右侧】【郑州市二七区二七路28号金运来美食城负一楼王婆大虾】【郑州市管城区紫荆山路与硝滩街交叉口向北20米路东】【郑州市金水区东风路与信息学院路西北角食尚源美食广场二楼】【郑州市二七区大同路与德化步行商业街交叉口向西100米路北】【郑州市新郑市烟厂大街与渔夫子路向东150米路北】【郑州市上街区淮阳路与中心路交叉口东50米路南】【郑州市巩义市回郭镇人民路北罗中国石化加油站东30米路南】
6972655,王婆大虾2到3人餐,王婆大虾(北大学城店),3855,88,112,【郑州市管城区中州大道与航海东路交叉口富田太阳城东方美食街向北150米路西（启元国际小学对面）】【郑州市中原区兴华北街与桃源路交叉口北30米路西】【郑州市惠济区英才街与桂圆南街加叉口向西320米路北】【郑州市金水区国基路与园田路交叉口北500米路东（园田路与宏达路交叉口向北20米路东）】【郑州市新郑市龙湖镇双湖大道检察官学院东行300米路北（高坡岩村第一排中街路西二楼）】【郑州市管城区航海东路与豫英路交叉口向西30米路北（如家快捷酒店东面）】【郑州市管城区郑尉路阳光城小区五号院西门】【郑州市其他姚桥路与博学路交叉口向北100米路东（万莱国际向北100米）】【郑州市管城区南台路橡树玫瑰城53号楼商铺8号（张仲景大药房南侧）】【郑州市中牟县琴台街与郑港七路交叉口南300米路东】【郑州市中牟县郑港七路郑港四街交叉口向东150米路南】【郑州市新郑市人民路与渔夫子路交叉口（西亚斯欧洲商业街对面）】【郑州市中原区高新区科学大道与腊梅路交叉口向南50米路西】【郑州市中原区颍河路前进路交叉口西南角（春光早餐南侧义乌小商品超市入口旁）】【郑州市新郑市辛店镇轩辕路顶好家具广场对面】【郑州市荥阳市其他塔山路与演武路交叉口向北200米路东】【郑州市新郑市米兰小镇向南100米路东腾飞网络会所对面】【郑州市二七区陇海东路和布厂街交叉口向东50米路南（豫泰商厦东50米路南）】【郑州市金水区黄河路文化路交叉口向南10米路东】【郑州市金水区北环路与索凌路交叉口北20米路西】【郑州市荥阳市工业路与康泰路交叉口向西200米路北】【郑州市中牟县郑港七路46号豫康东门工商银行正对面】【郑州市中牟县商都大道与东风路交叉口向东10米路南】【郑州市管城区经北五路第一大街交叉口向西50米路南】【郑州市金水区通泰路与商都路向南400米路西（正弘山东门口）】【郑州市金水区花园路丰产路向西100米路南二楼（耀军烩面旁）】【郑州市新郑市薛店府前街与世纪大道交叉口向西20米】【郑州市金水区南阳路与岗杜北街交叉口向南120米路西（中亨花园2号院小区门口）】【郑州市二七区南三环连云路向南150米路东（佛岗小学对面）】【郑州市金水区博颂路与索凌路交叉口向东200米路北（博颂路38号）】【郑州市二七区航海东路连云路向南300米路西邱砦小学东门旁】【郑州市中原区紫竹路68号万科城商业街一层】【郑州市登封市迎仙公园崇高路与崇福路交叉口向东50米路北】【郑州市新郑市人民路168号郑州大学西亚斯行政楼东侧2号铺】【郑州市中牟县好又多超市向北150米路东】【郑州市中牟县郑港七路与琴台街交叉口向南200米路东】【郑州市金水区郑汴路与建业路交叉口向北50米路东美食街（成龙影视城后街）】【郑州市金水区南阳路与金水路交叉口向北300米桥头路东（丹尼斯斜对面）】【郑州市金水区东风路文化路交叉口向西50米路南】【郑州市金水区东风路南阳路交叉口向南200米路西（富田丽景东门南隔壁）】【郑州市金水区文化路与北三环交叉口向南20米路东瀚海北金4楼】【郑州市二七区人民路与西大街交叉口二七塔向东50米路南尚潮汇主题餐厅3楼（二七塔向东100米路南）】【郑州市金水区未来路与商城路交叉口向北200米路东首座国际公寓西门右侧】【郑州市二七区二七路28号金运来美食城负一楼王婆大虾】【郑州市管城区紫荆山路与硝滩街交叉口向北20米路东】【郑州市金水区东风路与信息学院路西北角食尚源美食广场二楼】【郑州市二七区大同路与德化步行商业街交叉口向西100米路北】【郑州市新郑市烟厂大街与渔夫子路向东150米路北】【郑州市上街区淮阳路与中心路交叉口东50米路南】【郑州市巩义市回郭镇人民路北罗中国石化加油站东30米路南】
